OrderID,CustomerID,OrderDate,FulfillmentDate,OrderAmount,Status
1345,83,2023-10-17 03:46:37.828070,2024-08-31 03:46:37.858847,488.55,Pending
1346,91,2024-09-07 03:46:37.828070,2024-08-30 03:46:37.858847,370.73,Cancelled
1347,45,2024-02-13 03:46:37.828070,2024-09-04 03:46:37.858847,164.9,Cancelled
1348,81,2024-06-17 03:46:37.828070,,85.52,Fulfilled
1349,74,2024-08-01 03:46:37.828070,2024-08-25 03:46:37.858847,583.19,Fulfilled
1350,2,2023-10-25 03:46:37.828070,2024-09-14 03:46:37.858847,156.7,Cancelled
1351,23,2024-01-29 03:46:37.828070,2024-08-25 03:46:37.858847,218.39,Fulfilled
1352,85,2024-08-31 03:46:37.828070,2024-09-19 03:46:37.858847,625.55,Fulfilled
1353,8,2024-06-19 03:46:37.828070,2024-08-30 03:46:37.858847,336.23,Pending
1354,15,2024-09-17 03:46:37.828070,2024-09-04 03:46:37.858847,914.38,Cancelled
1355,2,2024-08-31 03:46:37.828070,2024-09-11 03:46:37.858847,76.26,Cancelled
1356,37,2024-03-14 03:46:37.828070,2024-09-15 03:46:37.858847,715.85,Fulfilled
1357,99,2024-08-14 03:46:37.828070,2024-08-26 03:46:37.858847,252.83,Cancelled
1358,96,2024-09-01 03:46:37.828070,,658.0,Cancelled
1359,8,2024-06-20 03:46:37.828070,,759.3,Pending
1360,23,2024-03-06 03:46:37.828070,2024-09-20 03:46:37.858847,836.59,Fulfilled
1361,63,2023-09-24 03:46:37.828070,2024-09-04 03:46:37.858847,166.87,Pending
1362,60,2023-11-23 03:46:37.828070,2024-09-02 03:46:37.858847,918.05,Fulfilled
1363,68,2023-11-12 03:46:37.828070,2024-09-06 03:46:37.858847,848.75,Pending
1364,24,2024-05-04 03:46:37.828070,,265.29,Cancelled
1365,79,2023-12-15 03:46:37.828070,2024-09-02 03:46:37.858847,981.3,Pending
1366,96,2024-03-08 03:46:37.828070,2024-09-12 03:46:37.858847,753.16,Pending
1367,62,2024-01-25 03:46:37.828070,2024-09-07 03:46:37.858847,848.68,Pending
1368,12,2023-11-06 03:46:37.828070,2024-09-08 03:46:37.858847,316.41,Fulfilled
1369,28,2024-01-29 03:46:37.828070,2024-08-26 03:46:37.858847,966.57,Pending
1370,32,2023-11-12 03:46:37.828070,,864.34,Cancelled
1371,44,2023-10-23 03:46:37.828070,2024-08-29 03:46:37.858847,169.52,Cancelled
1372,47,2023-10-19 03:46:37.828070,2024-08-24 03:46:37.858847,610.28,Cancelled
1373,96,2024-03-28 03:46:37.828070,2024-08-29 03:46:37.858847,379.79,Fulfilled
1374,16,2024-03-31 03:46:37.828070,,244.94,Pending
1375,36,2024-07-31 03:46:37.828070,,876.06,Fulfilled
1376,86,2024-02-05 03:46:37.828070,2024-09-04 03:46:37.858847,502.66,Cancelled
1377,21,2024-07-11 03:46:37.828070,2024-09-02 03:46:37.858847,104.71,Cancelled
1378,19,2024-07-24 03:46:37.828070,2024-09-15 03:46:37.858847,650.5,Pending
1379,51,2024-06-14 03:46:37.828070,2024-08-24 03:46:37.858847,582.05,Fulfilled
1380,52,2024-08-30 03:46:37.828070,2024-08-26 03:46:37.858847,123.86,Cancelled
1381,6,2024-09-13 03:46:37.828070,,939.39,Pending
1382,72,2024-02-02 03:46:37.828070,2024-08-29 03:46:37.858847,626.95,Cancelled
1383,47,2023-12-06 03:46:37.828070,2024-08-27 03:46:37.858847,963.64,Cancelled
1384,54,2024-09-03 03:46:37.828070,2024-09-13 03:46:37.858847,386.1,Pending
1385,95,2024-01-04 03:46:37.828070,2024-08-29 03:46:37.858847,302.84,Pending
1386,13,2024-04-12 03:46:37.828070,2024-09-15 03:46:37.858847,991.22,Fulfilled
1387,91,2024-03-20 03:46:37.828070,2024-08-26 03:46:37.858847,357.01,Cancelled
1388,50,2024-05-02 03:46:37.828070,,904.34,Pending
1389,72,2024-06-06 03:46:37.828070,2024-09-06 03:46:37.858847,170.5,Cancelled
1390,83,2024-05-17 03:46:37.828070,,192.7,Fulfilled
1391,71,2024-05-14 03:46:37.828070,2024-09-13 03:46:37.858847,918.61,Cancelled
1392,22,2024-07-27 03:46:37.828070,2024-09-15 03:46:37.858847,593.39,Pending
1393,41,2023-10-01 03:46:37.828070,2024-09-13 03:46:37.858847,688.55,Cancelled
1394,96,2024-08-05 03:46:37.828070,,430.84,Fulfilled
1395,91,2024-07-10 03:46:37.828070,2024-09-03 03:46:37.858847,438.78,Fulfilled
1396,64,2023-12-01 03:46:37.828070,2024-09-15 03:46:37.858847,893.64,Pending
1397,16,2024-02-12 03:46:37.828070,2024-09-02 03:46:37.858847,243.97,Pending
1398,94,2024-07-24 03:46:37.828070,,424.09,Cancelled
1399,36,2024-02-26 03:46:37.828070,2024-09-07 03:46:37.858847,936.63,Cancelled
1400,81,2024-07-28 03:46:37.828070,2024-08-24 03:46:37.858847,300.3,Cancelled
1401,83,2024-09-18 03:46:37.828070,2024-09-13 03:46:37.858847,293.14,Fulfilled
1402,85,2024-06-06 03:46:37.828070,2024-09-01 03:46:37.858847,917.56,Fulfilled
1403,63,2023-12-07 03:46:37.828070,,668.58,Fulfilled
1404,61,2023-12-13 03:46:37.828070,2024-09-01 03:46:37.858847,112.18,Cancelled
1405,43,2023-11-26 03:46:37.828070,,482.49,Cancelled
1406,3,2024-08-24 03:46:37.828070,2024-08-26 03:46:37.858847,42.69,Cancelled
1407,8,2023-12-05 03:46:37.828070,,378.61,Cancelled
1408,100,2024-07-08 03:46:37.828070,2024-09-15 03:46:37.858847,629.29,Pending
1409,51,2024-07-03 03:46:37.828070,,901.19,Fulfilled
1410,62,2024-01-06 03:46:37.828070,,592.83,Fulfilled
1411,96,2023-12-24 03:46:37.828070,,774.78,Fulfilled
1412,68,2023-12-15 03:46:37.828070,2024-09-21 03:46:37.858847,600.43,Fulfilled
1413,66,2023-11-11 03:46:37.828070,2024-08-23 03:46:37.858847,61.8,Cancelled
1414,39,2024-05-17 03:46:37.828070,2024-09-09 03:46:37.858847,629.76,Pending
1415,39,2023-11-25 03:46:37.828070,2024-09-08 03:46:37.858847,918.43,Pending
1416,72,2024-06-30 03:46:37.828070,2024-09-17 03:46:37.858847,869.28,Pending
1417,86,2024-08-13 03:46:37.828070,2024-08-23 03:46:37.858847,219.19,Cancelled
1418,21,2023-12-12 03:46:37.828070,,741.8,Fulfilled
1419,72,2024-09-01 03:46:37.828070,2024-09-10 03:46:37.858847,75.43,Fulfilled
1420,69,2024-05-20 03:46:37.828070,2024-09-10 03:46:37.858847,476.24,Fulfilled
1421,17,2023-12-21 03:46:37.828070,2024-09-13 03:46:37.858847,750.93,Pending
1422,90,2024-01-28 03:46:37.828070,2024-09-12 03:46:37.858847,791.07,Cancelled
1423,40,2023-11-09 03:46:37.828070,2024-09-05 03:46:37.858847,151.83,Cancelled
1424,45,2024-09-02 03:46:37.828070,2024-09-04 03:46:37.858847,12.67,Fulfilled
1425,38,2024-05-09 03:46:37.828070,2024-08-28 03:46:37.858847,285.02,Cancelled
1426,51,2024-09-04 03:46:37.828070,2024-09-02 03:46:37.858847,267.49,Fulfilled
1427,55,2024-08-05 03:46:37.828070,2024-09-21 03:46:37.858847,938.04,Pending
1428,41,2023-10-24 03:46:37.828070,2024-08-27 03:46:37.858847,590.33,Cancelled
1429,1,2024-04-11 03:46:37.828070,2024-09-04 03:46:37.858847,237.3,Cancelled
1430,27,2023-10-29 03:46:37.828070,,970.6,Cancelled
1431,66,2024-03-21 03:46:37.828070,,391.1,Cancelled
1432,21,2024-09-15 03:46:37.828070,2024-08-24 03:46:37.858847,757.71,Pending
1433,79,2024-03-18 03:46:37.828070,2024-08-31 03:46:37.858847,896.23,Pending
1434,48,2024-01-06 03:46:37.828070,,226.6,Pending
1435,90,2023-10-20 03:46:37.828070,,202.23,Fulfilled
1436,60,2024-01-18 03:46:37.828070,2024-09-04 03:46:37.858847,660.86,Pending
1437,5,2024-03-02 03:46:37.828070,2024-08-26 03:46:37.858847,539.99,Pending
1438,72,2024-01-07 03:46:37.828070,2024-09-13 03:46:37.858847,467.04,Fulfilled
1439,46,2023-12-19 03:46:37.828070,2024-09-02 03:46:37.858847,727.23,Fulfilled
1440,90,2024-09-05 03:46:37.828070,2024-09-13 03:46:37.858847,654.45,Pending
1441,49,2024-08-04 03:46:37.828070,2024-08-24 03:46:37.858847,992.67,Pending
1442,40,2023-11-26 03:46:37.828070,2024-09-13 03:46:37.858847,879.55,Pending
1443,63,2024-01-31 03:46:37.828070,2024-09-21 03:46:37.858847,432.14,Fulfilled
1444,96,2023-09-25 03:46:37.828070,2024-08-29 03:46:37.858847,579.45,Cancelled
1445,78,2024-07-09 03:46:37.828070,2024-08-27 03:46:37.858847,718.92,Cancelled
1446,53,2024-02-22 03:46:37.828070,2024-09-11 03:46:37.858847,148.73,Pending
1447,40,2024-04-30 03:46:37.828070,2024-09-01 03:46:37.858847,509.03,Cancelled
1448,21,2024-05-23 03:46:37.828070,,201.5,Pending
1449,43,2023-12-07 03:46:37.828070,2024-09-20 03:46:37.858847,921.52,Pending
1450,53,2024-01-27 03:46:37.828070,2024-09-04 03:46:37.858847,700.78,Cancelled
1451,1,2024-05-30 03:46:37.828070,,447.83,Cancelled
1452,94,2024-01-09 03:46:37.828070,,555.15,Fulfilled
1453,86,2024-04-15 03:46:37.828070,2024-09-14 03:46:37.858847,540.36,Fulfilled
1454,62,2024-09-06 03:46:37.828070,,617.01,Fulfilled
1455,72,2024-07-25 03:46:37.828070,,857.45,Cancelled
1456,9,2024-05-09 03:46:37.828070,2024-08-27 03:46:37.858847,893.55,Cancelled
1457,81,2024-03-13 03:46:37.828070,2024-09-13 03:46:37.858847,646.08,Pending
1458,29,2024-03-13 03:46:37.828070,2024-09-17 03:46:37.858847,325.62,Pending
1459,79,2024-03-12 03:46:37.828070,2024-09-01 03:46:37.858847,507.38,Pending
1460,30,2023-12-03 03:46:37.828070,2024-08-30 03:46:37.858847,586.14,Pending
1461,33,2024-01-17 03:46:37.828070,2024-09-17 03:46:37.858847,119.0,Fulfilled
1462,79,2023-10-02 03:46:37.828070,2024-09-12 03:46:37.858847,636.84,Pending
1463,95,2024-05-24 03:46:37.828070,2024-09-17 03:46:37.858847,790.36,Cancelled
1464,94,2024-03-10 03:46:37.828070,2024-09-18 03:46:37.858847,909.02,Cancelled
1465,77,2024-05-17 03:46:37.828070,2024-09-02 03:46:37.858847,547.95,Fulfilled
1466,7,2024-07-23 03:46:37.828070,,93.81,Cancelled
1467,5,2024-09-20 03:46:37.828070,2024-09-10 03:46:37.858847,328.7,Pending
1468,15,2024-01-16 03:46:37.828070,2024-08-27 03:46:37.858847,14.44,Pending
1469,50,2024-09-18 03:46:37.828070,2024-08-28 03:46:37.858847,694.82,Cancelled
1470,39,2023-12-09 03:46:37.828070,2024-08-23 03:46:37.858847,776.52,Pending
1471,36,2023-10-08 03:46:37.828070,2024-09-08 03:46:37.858847,921.77,Fulfilled
1472,79,2024-06-05 03:46:37.828070,2024-09-19 03:46:37.858847,254.22,Cancelled
1473,66,2024-01-27 03:46:37.828070,2024-08-27 03:46:37.858847,432.57,Fulfilled
1474,31,2023-10-30 03:46:37.828070,2024-09-14 03:46:37.858847,868.25,Pending
1475,91,2024-03-23 03:46:37.828070,2024-09-08 03:46:37.858847,137.28,Pending
1476,11,2024-04-12 03:46:37.828070,2024-09-11 03:46:37.858847,425.59,Pending
1477,43,2024-01-10 03:46:37.828070,2024-09-19 03:46:37.858847,985.56,Pending
1478,97,2023-12-08 03:46:37.828070,,578.96,Cancelled
1479,10,2024-05-14 03:46:37.828070,2024-08-28 03:46:37.858847,360.79,Pending
1480,83,2023-12-23 03:46:37.828070,2024-09-11 03:46:37.858847,553.42,Fulfilled
1481,45,2024-09-10 03:46:37.828070,2024-09-18 03:46:37.858847,494.45,Fulfilled
1482,93,2023-12-19 03:46:37.828070,2024-09-01 03:46:37.858847,772.13,Cancelled
1483,99,2024-08-25 03:46:37.828070,,601.45,Pending
1484,39,2024-02-10 03:46:37.828070,2024-09-15 03:46:37.858847,841.66,Fulfilled
1485,7,2024-03-30 03:46:37.828070,2024-09-09 03:46:37.858847,860.56,Cancelled
1486,65,2024-01-01 03:46:37.828070,2024-09-05 03:46:37.858847,240.56,Fulfilled
1487,18,2024-08-09 03:46:37.828070,2024-09-19 03:46:37.858847,515.42,Pending
1488,24,2023-12-09 03:46:37.828070,2024-09-13 03:46:37.858847,207.05,Cancelled
1489,66,2024-04-22 03:46:37.828070,2024-09-05 03:46:37.858847,291.6,Fulfilled
1490,78,2023-12-27 03:46:37.828070,2024-09-12 03:46:37.858847,733.73,Pending
1491,80,2024-08-09 03:46:37.828070,,346.21,Cancelled
1492,71,2023-11-27 03:46:37.828070,2024-09-06 03:46:37.858847,647.84,Cancelled
1493,95,2024-08-21 03:46:37.828070,2024-09-19 03:46:37.858847,550.14,Cancelled
1494,45,2023-11-22 03:46:37.828070,2024-09-17 03:46:37.858847,331.96,Cancelled
1495,74,2024-06-23 03:46:37.828070,2024-09-15 03:46:37.858847,305.43,Cancelled
1496,100,2024-01-03 03:46:37.828070,2024-09-18 03:46:37.858847,871.3,Pending
1497,18,2024-02-01 03:46:37.828070,2024-09-15 03:46:37.858847,422.19,Cancelled
1498,50,2024-02-08 03:46:37.828070,2024-09-07 03:46:37.858847,596.42,Cancelled
1499,79,2024-06-24 03:46:37.828070,2024-09-20 03:46:37.858847,569.43,Cancelled
1500,10,2023-12-09 03:46:37.828070,2024-08-23 03:46:37.858847,682.13,Fulfilled
1501,85,2024-09-04 03:46:37.828070,2024-08-26 03:46:37.858847,980.23,Pending
1502,75,2024-03-09 03:46:37.828070,,375.3,Cancelled
1503,54,2024-03-21 03:46:37.828070,2024-09-02 03:46:37.858847,561.16,Pending
1504,75,2024-09-19 03:46:37.828070,2024-09-01 03:46:37.858847,277.05,Pending
1505,15,2023-12-05 03:46:37.828070,2024-09-05 03:46:37.858847,527.85,Cancelled
1506,56,2024-03-19 03:46:37.828070,2024-09-09 03:46:37.858847,173.33,Cancelled
1507,46,2024-08-04 03:46:37.828070,2024-09-02 03:46:37.858847,496.05,Pending
1508,62,2024-02-07 03:46:37.828070,2024-09-09 03:46:37.858847,295.97,Pending
1509,74,2023-10-28 03:46:37.828070,2024-09-05 03:46:37.858847,151.64,Pending
1510,19,2024-05-08 03:46:37.828070,2024-09-11 03:46:37.858847,419.91,Fulfilled
1511,75,2023-10-02 03:46:37.828070,2024-09-20 03:46:37.858847,170.43,Cancelled
1512,100,2023-09-27 03:46:37.828070,2024-09-07 03:46:37.858847,271.42,Fulfilled
1513,59,2024-06-08 03:46:37.828070,2024-09-20 03:46:37.858847,233.82,Fulfilled
1514,69,2023-10-10 03:46:37.828070,2024-09-12 03:46:37.858847,217.49,Pending
1515,13,2024-04-13 03:46:37.828070,2024-09-02 03:46:37.858847,123.41,Cancelled
1516,36,2023-10-12 03:46:37.828070,2024-09-03 03:46:37.858847,546.76,Pending
1517,65,2024-01-18 03:46:37.828070,2024-09-02 03:46:37.858847,515.29,Cancelled
1518,89,2023-10-19 03:46:37.828070,2024-09-01 03:46:37.858847,991.61,Cancelled
1519,88,2024-06-06 03:46:37.828070,2024-08-30 03:46:37.858847,472.74,Cancelled
1520,94,2024-01-08 03:46:37.828070,2024-08-30 03:46:37.858847,132.48,Pending
1521,94,2023-12-22 03:46:37.828070,2024-09-07 03:46:37.858847,516.53,Cancelled
1522,79,2024-07-08 03:46:37.828070,2024-09-07 03:46:37.858847,265.32,Pending
1523,11,2023-10-11 03:46:37.828070,,649.18,Pending
1524,54,2023-11-13 03:46:37.828070,2024-09-09 03:46:37.858847,675.84,Pending
1525,15,2024-02-10 03:46:37.828070,2024-09-16 03:46:37.858847,840.89,Cancelled
1526,75,2024-04-18 03:46:37.828070,,805.32,Cancelled
1527,35,2024-04-30 03:46:37.828070,,347.2,Pending
1528,64,2023-11-29 03:46:37.828070,,95.96,Pending
1529,45,2024-06-25 03:46:37.828070,2024-09-11 03:46:37.858847,108.39,Cancelled
1530,8,2024-09-13 03:46:37.828070,2024-08-28 03:46:37.858847,561.53,Pending
1531,75,2024-01-25 03:46:37.828070,2024-09-11 03:46:37.858847,164.74,Pending
1532,29,2023-09-25 03:46:37.828070,,149.73,Fulfilled
1533,63,2024-01-16 03:46:37.828070,2024-09-14 03:46:37.858847,608.96,Fulfilled
1534,93,2024-07-22 03:46:37.828070,,895.64,Fulfilled
1535,70,2023-11-18 03:46:37.828070,2024-09-12 03:46:37.858847,410.1,Pending
1536,47,2023-11-16 03:46:37.828070,2024-08-29 03:46:37.858847,692.2,Cancelled
1537,46,2023-10-11 03:46:37.828070,2024-09-12 03:46:37.858847,32.78,Cancelled
1538,98,2024-01-28 03:46:37.828070,,973.86,Pending
1539,72,2024-01-11 03:46:37.828070,2024-09-03 03:46:37.858847,358.48,Pending
1540,17,2023-10-23 03:46:37.828070,,527.64,Cancelled
1541,19,2023-12-09 03:46:37.828070,,649.16,Fulfilled
1542,47,2023-11-24 03:46:37.828070,2024-08-28 03:46:37.858847,750.81,Fulfilled
1543,7,2024-07-07 03:46:37.828070,2024-09-05 03:46:37.858847,540.62,Cancelled
1544,50,2024-09-07 03:46:37.828070,,756.92,Fulfilled
1545,51,2024-03-27 03:46:37.828070,2024-09-15 03:46:37.858847,489.28,Pending
1546,52,2024-09-14 03:46:37.828070,2024-08-30 03:46:37.858847,505.85,Fulfilled
1547,28,2024-08-30 03:46:37.828070,2024-09-11 03:46:37.858847,75.38,Cancelled
1548,55,2024-08-14 03:46:37.828070,2024-09-08 03:46:37.858847,47.56,Pending
1549,35,2024-09-19 03:46:37.828070,2024-09-16 03:46:37.858847,672.93,Cancelled
1550,7,2024-03-10 03:46:37.828070,2024-09-07 03:46:37.858847,582.82,Pending
1551,93,2024-02-01 03:46:37.828070,2024-09-12 03:46:37.858847,148.49,Fulfilled
1552,36,2024-07-29 03:46:37.828070,2024-09-03 03:46:37.858847,741.76,Pending
1553,19,2023-11-28 03:46:37.828070,2024-09-06 03:46:37.858847,558.2,Fulfilled
1554,86,2024-09-03 03:46:37.828070,,530.3,Pending
1555,36,2024-03-01 03:46:37.828070,2024-09-18 03:46:37.858847,244.25,Fulfilled
1556,7,2024-01-13 03:46:37.828070,2024-09-10 03:46:37.858847,501.64,Cancelled
1557,70,2024-07-18 03:46:37.828070,,41.57,Pending
1558,58,2024-08-06 03:46:37.828070,2024-09-20 03:46:37.858847,689.88,Fulfilled
1559,58,2024-07-08 03:46:37.828070,2024-09-07 03:46:37.858847,898.04,Pending
1560,53,2023-10-27 03:46:37.828070,,401.22,Pending
1561,72,2024-09-04 03:46:37.828070,2024-08-28 03:46:37.858847,898.95,Fulfilled
1562,20,2024-08-22 03:46:37.828070,,963.3,Cancelled
1563,50,2023-12-17 03:46:37.828070,,593.59,Cancelled
1564,28,2024-09-12 03:46:37.828070,2024-09-05 03:46:37.858847,340.61,Pending
1565,22,2024-03-17 03:46:37.828070,2024-09-19 03:46:37.858847,588.44,Pending
1566,30,2023-12-12 03:46:37.828070,2024-09-14 03:46:37.858847,564.29,Pending
1567,40,2024-07-24 03:46:37.828070,2024-08-24 03:46:37.858847,310.44,Fulfilled
1568,87,2024-02-09 03:46:37.828070,2024-09-20 03:46:37.858847,565.01,Pending
1569,58,2024-04-24 03:46:37.828070,2024-09-20 03:46:37.858847,848.38,Pending
1570,75,2024-07-10 03:46:37.828070,,734.21,Pending
1571,20,2024-08-10 03:46:37.828070,2024-09-02 03:46:37.858847,13.36,Fulfilled
1572,21,2024-08-05 03:46:37.828070,2024-08-23 03:46:37.858847,368.65,Pending
1573,51,2024-09-03 03:46:37.828070,2024-09-07 03:46:37.858847,543.35,Cancelled
1574,68,2023-11-19 03:46:37.828070,2024-08-26 03:46:37.858847,229.12,Cancelled
1575,76,2023-10-30 03:46:37.828070,2024-09-07 03:46:37.858847,876.43,Cancelled
1576,16,2024-03-07 03:46:37.828070,2024-09-02 03:46:37.858847,323.14,Fulfilled
1577,71,2023-11-23 03:46:37.828070,2024-09-07 03:46:37.858847,241.82,Cancelled
1578,30,2023-12-17 03:46:37.828070,2024-09-08 03:46:37.858847,34.75,Cancelled
1579,43,2024-02-11 03:46:37.828070,2024-08-29 03:46:37.858847,38.08,Fulfilled
1580,84,2024-04-18 03:46:37.828070,2024-09-18 03:46:37.858847,689.99,Pending
1581,53,2024-03-26 03:46:37.828070,2024-09-12 03:46:37.858847,525.46,Fulfilled
1582,23,2024-01-24 03:46:37.828070,2024-09-06 03:46:37.858847,786.57,Fulfilled
1583,18,2024-05-01 03:46:37.828070,2024-08-31 03:46:37.858847,891.46,Fulfilled
1584,92,2023-12-31 03:46:37.828070,2024-08-31 03:46:37.858847,231.39,Cancelled
1585,44,2023-10-07 03:46:37.828070,2024-09-08 03:46:37.858847,635.11,Pending
1586,92,2023-11-26 03:46:37.828070,2024-09-10 03:46:37.858847,463.45,Fulfilled
1587,93,2024-03-11 03:46:37.828070,2024-08-26 03:46:37.858847,187.79,Fulfilled
1588,32,2024-09-05 03:46:37.828070,2024-08-25 03:46:37.858847,205.44,Cancelled
1589,100,2024-07-08 03:46:37.828070,2024-09-02 03:46:37.858847,484.45,Pending
1590,28,2024-04-04 03:46:37.828070,2024-09-14 03:46:37.858847,139.24,Pending
1591,55,2024-02-27 03:46:37.828070,2024-08-23 03:46:37.858847,578.01,Pending
1592,78,2024-03-27 03:46:37.828070,2024-09-14 03:46:37.858847,552.36,Fulfilled
1593,41,2023-10-29 03:46:37.828070,2024-09-04 03:46:37.858847,511.66,Fulfilled
1594,48,2023-10-19 03:46:37.828070,2024-09-02 03:46:37.858847,830.11,Fulfilled
1595,15,2024-09-03 03:46:37.828070,2024-09-17 03:46:37.858847,232.32,Pending
1596,13,2024-03-10 03:46:37.828070,2024-08-27 03:46:37.858847,442.47,Cancelled
1597,10,2023-10-25 03:46:37.828070,,899.69,Fulfilled
1598,74,2024-07-20 03:46:37.828070,2024-08-26 03:46:37.858847,288.08,Fulfilled
1599,15,2023-12-08 03:46:37.828070,,755.31,Pending
1600,43,2024-06-25 03:46:37.828070,,421.71,Cancelled
1601,8,2023-11-06 03:46:37.828070,2024-09-10 03:46:37.858847,845.82,Cancelled
1602,66,2024-08-22 03:46:37.828070,2024-09-03 03:46:37.858847,182.9,Pending
1603,42,2023-10-23 03:46:37.828070,2024-09-15 03:46:37.858847,394.77,Fulfilled
1604,24,2023-10-19 03:46:37.828070,2024-09-03 03:46:37.858847,549.18,Pending
1605,72,2024-02-12 03:46:37.828070,2024-08-30 03:46:37.858847,997.52,Fulfilled
1606,99,2024-02-08 03:46:37.828070,2024-09-05 03:46:37.858847,639.24,Cancelled
1607,67,2024-07-24 03:46:37.828070,2024-08-24 03:46:37.858847,237.83,Cancelled
1608,46,2024-01-19 03:46:37.828070,,177.44,Fulfilled
1609,21,2024-08-28 03:46:37.828070,2024-08-28 03:46:37.858847,449.79,Pending
1610,47,2023-10-16 03:46:37.828070,2024-08-28 03:46:37.858847,383.14,Pending
1611,90,2024-07-14 03:46:37.828070,2024-09-20 03:46:37.858847,490.97,Pending
1612,1,2024-02-18 03:46:37.828070,2024-09-10 03:46:37.858847,608.34,Pending
1613,65,2024-02-28 03:46:37.828070,2024-09-21 03:46:37.858847,332.99,Cancelled
1614,86,2024-07-12 03:46:37.828070,2024-09-21 03:46:37.858847,99.38,Fulfilled
1615,44,2024-06-26 03:46:37.828070,2024-09-12 03:46:37.858847,255.96,Fulfilled
1616,97,2024-01-13 03:46:37.828070,2024-09-02 03:46:37.858847,137.0,Cancelled
1617,33,2024-08-08 03:46:37.828070,,958.33,Fulfilled
1618,10,2024-02-02 03:46:37.828070,,890.55,Cancelled
1619,80,2024-07-22 03:46:37.828070,2024-08-26 03:46:37.858847,406.76,Cancelled
1620,56,2024-09-20 03:46:37.828070,2024-09-08 03:46:37.858847,355.58,Pending
1621,98,2023-12-11 03:46:37.828070,,289.4,Fulfilled
1622,39,2023-11-15 03:46:37.828070,2024-09-11 03:46:37.858847,351.19,Fulfilled
1623,14,2024-02-18 03:46:37.828070,2024-08-26 03:46:37.858847,928.6,Fulfilled
1624,48,2023-12-03 03:46:37.828070,2024-08-29 03:46:37.858847,572.75,Fulfilled
1625,24,2024-01-10 03:46:37.828070,2024-09-02 03:46:37.858847,295.43,Cancelled
1626,60,2024-07-25 03:46:37.828070,2024-09-20 03:46:37.858847,694.32,Pending
1627,73,2023-11-25 03:46:37.828070,2024-09-07 03:46:37.858847,825.23,Cancelled
1628,37,2024-07-10 03:46:37.828070,,723.7,Cancelled
1629,36,2024-08-14 03:46:37.828070,2024-09-16 03:46:37.858847,225.57,Fulfilled
1630,95,2024-05-10 03:46:37.828070,2024-09-12 03:46:37.858847,845.7,Fulfilled
1631,31,2024-09-01 03:46:37.828070,2024-09-21 03:46:37.858847,509.02,Cancelled
1632,31,2023-10-07 03:46:37.828070,2024-09-08 03:46:37.858847,463.31,Cancelled
1633,68,2023-10-13 03:46:37.828070,,311.85,Cancelled
1634,44,2024-09-19 03:46:37.828070,2024-09-04 03:46:37.858847,64.02,Fulfilled
1635,68,2024-03-15 03:46:37.828070,,954.96,Pending
1636,90,2023-11-10 03:46:37.828070,2024-08-28 03:46:37.858847,604.02,Cancelled
1637,13,2024-02-29 03:46:37.828070,2024-09-04 03:46:37.858847,577.98,Cancelled
1638,38,2023-12-20 03:46:37.828070,2024-09-13 03:46:37.858847,292.39,Fulfilled
1639,34,2024-01-03 03:46:37.828070,2024-09-14 03:46:37.858847,757.92,Pending
1640,52,2024-05-29 03:46:37.828070,2024-09-15 03:46:37.858847,241.41,Fulfilled
1641,31,2023-10-08 03:46:37.828070,,160.68,Fulfilled
1642,6,2024-04-16 03:46:37.828070,2024-09-03 03:46:37.858847,424.01,Pending
